# Time (s);Altitude (m);Vertical velocity (m/s);Vertical acceleration (m/s²);Total velocity (m/s);Total acceleration (m/s²);Position East of launch (m);Position North of launch (m);Lateral distance (m);Lateral direction (°);Lateral velocity (m/s);Lateral acceleration (m/s²);Latitude (°);Longitude (°);Gravitational acceleration (m/s²);Angle of attack (°);Roll rate (°/s);Pitch rate (°/s);Yaw rate (°/s);Mass (g);Propellant mass (g);Longitudinal moment of inertia (kg·m²);Rotational moment of inertia (kg·m²);CP location (mm);CG location (mm);Stability margin calibers (?);Mach number (?);Reynolds number (?);Thrust (N);Drag force (N);Drag coefficient (?);Axial drag coefficient (?);Friction drag coefficient (?);Pressure drag coefficient (?);Base drag coefficient (?);Normal force coefficient (?);Pitch moment coefficient (?);Yaw moment coefficient (?);Side force coefficient (?);Roll moment coefficient (?);Roll forcing coefficient (?);Roll damping coefficient (?);Pitch damping coefficient (?);Coriolis acceleration (m/s²);Reference length (mm);Reference area (cm²);Vertical orientation (zenith) (°);Lateral orientation (azimuth) (°);Wind velocity (m/s);Air temperature (°C);Air pressure (mbar);Speed of sound (m/s);Simulation time step (s);Computation time (s)
48.288;3007.2;-10.054;0.0032113;10.056;0.041163;2205.4;2.5391;2205.4;0.065967;3.2475;0.041038;52;20.032;9.8029;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030647;1.26e6;0;114.23;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.001021;NaN;NaN;NaN;NaN;3.2268;-5.2295;691.33;328.13;0.5;0.26683
48.788;3002.2;-10.041;0.027355;10.077;0.66587;2203.8;2.5389;2203.8;0.066008;2.9148;0.66531;52;20.032;9.8029;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030709;1263222;0;114.77;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010194;NaN;NaN;NaN;NaN;2.5679;-5.1968;691.77;328.15;0.5;0.26688
49.288;2997.2;-10.047;-0.012114;10.045;0.30085;2202.3;2.5387;2202.3;0.066048;3.0651;0.3006;52;20.032;9.8029;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030611;1259749;0;114.11;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.9671e-4;NaN;NaN;NaN;NaN;3.224;-5.1642;692.21;328.17;0.5;0.26692
49.788;2992.1;-10.042;0.010049;10.057;0.44282;2200.7;2.5385;2200.7;0.06609;3.2865;0.44271;52;20.032;9.8029;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030644;1261720;0;114.43;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010067;NaN;NaN;NaN;NaN;3.5193;-5.1315;692.64;328.19;0.5;0.26697
50.288;2987.1;-10.032;0.019261;10.066;0.68972;2199.2;2.5384;2199.2;0.066132;2.9418;0.68945;52;20.032;9.803;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030671;1263415;0;114.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010211;NaN;NaN;NaN;NaN;2.5825;-5.0989;693.08;328.21;0.5;0.26701
50.788;2982.1;-10.036;-0.0075745;10.043;0.46724;2197.8;2.5382;2197.8;0.06617;2.7082;0.46718;52;20.032;9.803;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030599;1261059;0;114.24;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.9769e-4;NaN;NaN;NaN;NaN;2.4642;-5.0663;693.52;328.23;0.5;0.26706
51.288;2977.1;-10.038;-0.0052317;10.037;0.1465;2196.4;2.538;2196.4;0.066207;2.7814;0.1464;52;20.032;9.803;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030577;1260769;0;114.15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.8384e-4;NaN;NaN;NaN;NaN;2.8591;-5.0336;693.95;328.25;0.5;0.2671
51.788;2972.1;-10.028;0.021252;10.056;0.58708;2194.9;2.5378;2194.9;0.066247;3.0747;0.5867;52;20.032;9.803;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030635;1263729;0;114.65;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.8839e-4;NaN;NaN;NaN;NaN;3.3818;-5.001;694.39;328.27;0.5;0.26715
52.288;2967.1;-10.029;-0.001904;10.038;0.44744;2193.5;2.5377;2193.5;0.066287;2.851;0.44744;52;20.032;9.803;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030578;1261965;0;114.29;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010058;NaN;NaN;NaN;NaN;2.6178;-4.9684;694.82;328.29;0.5;0.26719
52.788;2962;-10.03;-0.0020113;10.032;0.25258;2192;2.5375;2192;0.066326;2.9773;0.25257;52;20.032;9.803;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030557;1261716;0;114.21;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.9181e-4;NaN;NaN;NaN;NaN;3.1104;-4.9358;695.26;328.31;0.5;0.26723
53.288;2957;-10.027;0.0049658;10.033;0.25707;2190.5;2.5373;2190.5;0.066366;2.8488;0.25702;52;20.032;9.8031;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030559;1262368;0;114.29;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.9975e-4;NaN;NaN;NaN;NaN;2.7154;-4.9032;695.7;328.33;0.5;0.26727
53.788;2952;-10.025;0.0038761;10.03;0.2063;2189.1;2.5371;2189.1;0.066406;2.9519;0.20626;52;20.032;9.8031;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030546;1262423;0;114.27;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.9155e-4;NaN;NaN;NaN;NaN;3.0606;-4.8706;696.13;328.35;0.5;0.26731
54.288;2947;-10.023;0.0053806;10.028;0.22449;2187.6;2.537;2187.6;0.066445;2.8397;0.22443;52;20.032;9.8031;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030539;1262742;0;114.29;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.9779e-4;NaN;NaN;NaN;NaN;2.7234;-4.8381;696.57;328.37;0.5;0.26735
54.788;2942;-10.013;0.020041;10.041;0.58753;2186.1;2.5368;2186.2;0.066486;3.1333;0.58719;52;20.032;9.8031;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030576;1264852;0;114.63;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.9062e-4;NaN;NaN;NaN;NaN;3.4398;-4.8055;697;328.39;0.5;0.2674
55.288;2937;-10.018;-0.010554;10.014;0.17785;2184.6;2.5366;2184.6;0.06653;3.2221;0.17754;52;20.032;9.8031;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030494;1262053;0;114.09;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010085;NaN;NaN;NaN;NaN;3.3158;-4.7729;697.44;328.41;0.5;0.26744
55.788;2932;-10.014;0.0073405;10.022;0.29085;2183;2.5365;2183;0.066573;3.0767;0.29076;52;20.032;9.8031;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030516;1263574;0;114.33;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010148;NaN;NaN;NaN;NaN;2.9261;-4.7404;697.87;328.43;0.5;0.26748
56.288;2927;-10.011;0.007595;10.021;0.36712;2181.5;2.5363;2181.5;0.066614;2.8932;0.36704;52;20.032;9.8031;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030511;1263954;0;114.36;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010049;NaN;NaN;NaN;NaN;2.7029;-4.7078;698.31;328.45;0.5;0.26752
56.788;2922;-10.011;-2.4329e-4;10.012;0.1728;2180;2.5361;2180;0.066654;2.9796;0.1728;52;20.032;9.8032;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030481;1263308;0;114.21;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.9291e-4;NaN;NaN;NaN;NaN;3.0706;-4.6753;698.74;328.47;0.5;0.26757
57.288;2917;-10.006;0.0084625;10.016;0.31754;2178.6;2.5359;2178.6;0.066694;2.8209;0.31743;52;20.032;9.8032;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030491;1264295;0;114.35;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.9834e-4;NaN;NaN;NaN;NaN;2.6566;-4.6427;699.18;328.49;0.5;0.26764
57.788;2912;-10.002;0.0093378;10.016;0.42876;2177.1;2.5357;2177.1;0.066734;3.0352;0.42866;52;20.032;9.8032;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.03049;1264827;0;114.42;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.8814e-4;NaN;NaN;NaN;NaN;3.2589;-4.6102;699.61;328.51;0.5;0.26769
58.288;2907;-9.9998;0.0038859;10.01;0.39995;2175.5;2.5356;2175.5;0.066778;3.2352;0.39993;52;20.032;9.8032;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.03047;1264594;0;114.34;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010012;NaN;NaN;NaN;NaN;3.444;-4.5777;700.05;328.52;0.5;0.26774
58.788;2902;-9.9984;0.002809;10.006;0.34453;2174;2.5354;2174;0.066821;3.0629;0.34452;52;20.032;9.8032;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030455;1264581;0;114.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010143;NaN;NaN;NaN;NaN;2.8847;-4.5452;700.48;328.54;0.5;0.26779
59.288;2897;-9.9977;0.0014535;10.001;0.2247;2172.5;2.5352;2172.5;0.066863;2.9505;0.2247;52;20.032;9.8032;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030438;1264468;0;114.24;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010027;NaN;NaN;NaN;NaN;2.8347;-4.5127;700.92;328.56;0.5;0.26783
59.788;2892;-9.9915;0.012302;10.008;0.43933;2171;2.535;2171;0.066902;2.731;0.43915;52;20.032;9.8033;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030457;1265842;0;114.45;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.9546e-4;NaN;NaN;NaN;NaN;2.5041;-4.4802;701.36;328.58;0.5;0.2679
60.288;2887;-9.9863;0.010349;10.007;0.53901;2169.7;2.5349;2169.7;0.066937;2.4615;0.53891;52;20.032;9.8033;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030452;1266254;0;114.49;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.8153e-4;NaN;NaN;NaN;NaN;2.1832;-4.4477;701.82;328.6;0.5;0.26794
60.788;2882;-9.9884;-0.0040442;9.9918;0.32212;2168.5;2.5347;2168.5;0.066972;2.6226;0.32209;52;20.032;9.8033;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030405;1264938;0;114.21;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.6583e-4;NaN;NaN;NaN;NaN;2.7907;-4.4153;702.28;328.62;0.5;0.26798
61.288;2877;-9.9883;6.9519e-5;9.9886;0.074678;2167.2;2.5345;2167.2;0.067008;2.5852;0.074678;52;20.032;9.8033;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030394;1265093;0;114.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.7497e-4;NaN;NaN;NaN;NaN;2.5474;-4.3828;702.73;328.64;0.5;0.26803
61.788;2872;-9.983;0.010615;9.9941;0.33453;2165.8;2.5344;2165.8;0.067045;2.7524;0.33436;52;20.032;9.8033;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030409;1266341;0;114.39;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.7284e-4;NaN;NaN;NaN;NaN;2.9264;-4.3503;703.19;328.66;0.5;0.26807
62.288;2867;-9.9803;0.0054513;9.9889;0.33657;2164.4;2.5342;2164.4;0.067085;2.9207;0.33653;52;20.032;9.8033;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030391;1266228;0;114.33;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.8211e-4;NaN;NaN;NaN;NaN;3.0958;-4.3179;703.65;328.68;0.5;0.26811
62.788;2862;-9.9802;2.1955e-4;9.981;0.11998;2162.9;2.5341;2162.9;0.067127;2.9807;0.11998;52;20.032;9.8033;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030365;1265779;0;114.21;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.9218e-4;NaN;NaN;NaN;NaN;3.0437;-4.2854;704.1;328.7;0.5;0.26815
63.288;2857;-9.9778;0.0047205;9.9805;0.075923;2161.4;2.5339;2161.4;0.067169;3.0185;0.075776;52;20.032;9.8034;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030361;1266256;0;114.26;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.9595e-4;NaN;NaN;NaN;NaN;3.0587;-4.253;704.56;328.72;0.5;0.26819
63.788;2852;-9.9749;0.0058576;9.9787;0.13354;2159.9;2.5337;2159.9;0.067212;3.0852;0.13341;52;20.032;9.8034;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030354;1266584;0;114.28;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.9819e-4;NaN;NaN;NaN;NaN;3.1552;-4.2206;705.02;328.74;0.5;0.26825
64.288;2847;-9.9674;0.015034;9.9858;0.4599;2158.4;2.5336;2158.4;0.067254;2.8554;0.45966;52;20.032;9.8034;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030374;1268023;0;114.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010023;NaN;NaN;NaN;NaN;2.6192;-4.1882;705.47;328.76;0.5;0.2683
64.788;2842.1;-9.9615;0.011655;9.9846;0.57736;2156.9;2.5334;2156.9;0.067296;3.144;0.57724;52;20.032;9.8034;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030369;1268427;0;114.53;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.8707e-4;NaN;NaN;NaN;NaN;3.4425;-4.1558;705.93;328.78;0.5;0.26836
65.288;2837.1;-9.9631;-0.0032022;9.9701;0.40584;2155.3;2.5332;2155.3;0.067342;3.347;0.40583;52;20.031;9.8034;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030323;1267127;0;114.26;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010051;NaN;NaN;NaN;NaN;3.5575;-4.1234;706.39;328.8;0.5;0.26841
65.788;2832.1;-9.9648;-0.0033292;9.9632;0.016952;2153.6;2.533;2153.6;0.067389;3.3386;0.016622;52;20.031;9.8034;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.0303;1266788;0;114.16;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010191;NaN;NaN;NaN;NaN;3.331;-4.091;706.84;328.82;0.5;0.26846
66.288;2827.1;-9.9621;0.0053583;9.9651;0.077932;2152;2.5328;2152;0.067436;3.2998;0.077747;52;20.031;9.8034;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030304;1267581;0;114.27;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010186;NaN;NaN;NaN;NaN;3.2606;-4.0586;707.3;328.84;0.5;0.26852
66.788;2822.1;-9.9582;0.0078901;9.9652;0.24326;2150.4;2.5327;2150.4;0.067482;3.1782;0.24313;52;20.031;9.8035;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030302;1268133;0;114.33;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010157;NaN;NaN;NaN;NaN;3.0538;-4.0262;707.75;328.86;0.5;0.26857
67.288;2817.2;-9.956;0.004457;9.9604;0.20965;2148.8;2.5325;2148.8;0.067526;3.0734;0.2096;52;20.031;9.8035;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030286;1268075;0;114.28;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010071;NaN;NaN;NaN;NaN;2.9663;-3.9939;708.21;328.88;0.5;0.26862
67.788;2812.2;-9.9528;0.0063761;9.9594;0.26037;2147.3;2.5323;2147.3;0.067568;2.9433;0.26029;52;20.031;9.8035;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030281;1268491;0;114.31;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.9998e-4;NaN;NaN;NaN;NaN;2.8101;-3.9615;708.66;328.9;0.5;0.26867
68.288;2807.2;-9.9474;0.010822;9.962;0.42129;2145.8;2.5321;2145.8;0.067611;3.1538;0.42115;52;20.031;9.8035;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030287;1269356;0;114.43;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.9136e-4;NaN;NaN;NaN;NaN;3.3713;-3.9291;709.12;328.92;0.5;0.26871
68.788;2802.2;-9.9386;0.017562;9.969;0.64794;2144.1;2.5319;2144.1;0.067659;3.4777;0.6477;52;20.031;9.8035;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030307;1270799;0;114.65;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010046;NaN;NaN;NaN;NaN;3.8108;-3.8968;709.57;328.94;0.5;0.26876
69.288;2797.3;-9.9358;0.0055681;9.9604;0.65023;2142.3;2.5317;2142.3;0.067711;3.8028;0.6502;52;20.031;9.8035;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030279;1270247;0;114.52;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010264;NaN;NaN;NaN;NaN;4.1374;-3.8645;710.03;328.96;0.5;0.2688
69.788;2792.3;-9.9393;-0.0071187;9.9452;0.42476;2140.3;2.5315;2140.3;0.067768;4.0151;0.4247;52;20.031;9.8036;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030231;1268839;0;114.22;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010504;NaN;NaN;NaN;NaN;4.2345;-3.8322;710.48;328.98;0.5;0.26885
70.288;2787.3;-9.9407;-0.0027129;9.9409;0.17411;2138.4;2.5313;2138.4;0.067825;3.9281;0.17409;52;20.031;9.8036;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030216;1268835;0;114.19;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010674;NaN;NaN;NaN;NaN;3.8395;-3.7999;710.94;329;0.5;0.2689
70.788;2782.4;-9.9315;0.018322;9.9557;0.54139;2136.5;2.5311;2136.5;0.067879;3.6576;0.54108;52;20.031;9.8036;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030259;1271269;0;114.59;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010606;NaN;NaN;NaN;NaN;3.3814;-3.7676;711.39;329.02;0.5;0.26896
71.238;2777.9;-9.908;0.052272;9.9942;1.111;2134.9;2.5309;2134.9;0.067923;3.1581;1.1098;52;20.031;9.8036;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030374;1276725;0;115.53;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010391;NaN;NaN;NaN;NaN;2.5401;-3.7353;711.85;329.04;0.45004;0.269
71.738;2772.9;-9.9337;-0.051384;9.908;0.051395;2133.3;2.5307;2133.3;0.067967;3.1576;0.0010946;52;20.031;9.8036;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030111;1266197;0;113.6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010017;NaN;NaN;NaN;NaN;3.1579;-3.7063;712.26;329.05;0.5;0.26905
72.238;2768;-9.9209;0.025655;9.9553;0.65018;2131.8;2.5305;2131.8;0.06801;2.8327;0.64967;52;20.031;9.8036;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030253;1272782;0;114.75;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010038;NaN;NaN;NaN;NaN;2.5019;-3.674;712.71;329.07;0.5;0.2691
72.738;2763;-9.9172;0.0073627;9.9445;0.67719;2130.3;2.5303;2130.3;0.068053;3.1713;0.67715;52;20.031;9.8036;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030218;1271943;0;114.56;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.8189e-4;NaN;NaN;NaN;NaN;3.5184;-3.6418;713.16;329.09;0.5;0.26914
73.238;2758;-9.9244;-0.014379;9.9211;0.27414;2128.8;2.5301;2128.8;0.068097;3.0344;0.27376;52;20.031;9.8037;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030145;1269474;0;114.08;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010034;NaN;NaN;NaN;NaN;2.8949;-3.6095;713.62;329.11;0.5;0.26919
73.738;2753.1;-9.9198;0.0091724;9.9326;0.39887;2127.2;2.5299;2127.2;0.068143;3.2338;0.39877;52;20.031;9.8037;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030178;1271491;0;114.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.9491e-4;NaN;NaN;NaN;NaN;3.4386;-3.5773;714.07;329.13;0.5;0.26924
74.238;2748.1;-9.9212;-0.0027017;9.9201;0.07209;2125.6;2.5298;2125.6;0.068189;3.1978;0.072039;52;20.031;9.8037;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030138;1270420;0;114.17;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010078;NaN;NaN;NaN;NaN;3.1618;-3.545;714.53;329.15;0.5;0.26929
74.738;2743.2;-9.9185;0.0053418;9.9218;0.10758;2124;2.5296;2124;0.068236;3.2515;0.10745;52;20.031;9.8037;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030142;1271173;0;114.27;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010055;NaN;NaN;NaN;NaN;3.3074;-3.5128;714.98;329.17;0.5;0.26934
75.238;2738.2;-9.9146;0.0076778;9.9217;0.25073;2122.4;2.5294;2122.4;0.068282;3.1262;0.25062;52;20.031;9.8037;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.03014;1271700;0;114.33;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010089;NaN;NaN;NaN;NaN;2.999;-3.4806;715.43;329.19;0.5;0.26939
75.738;2733.2;-9.9135;0.0023813;9.9151;0.095479;2120.9;2.5292;2120.9;0.068327;3.0785;0.095449;52;20.031;9.8037;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030118;1271390;0;114.24;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0010002;NaN;NaN;NaN;NaN;3.0306;-3.4483;715.89;329.21;0.5;0.26943
76.238;2728.3;-9.9037;0.019529;9.9286;0.54363;2119.4;2.529;2119.4;0.06837;2.8068;0.54328;52;20.031;9.8038;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030157;1273650;0;114.6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.9691e-4;NaN;NaN;NaN;NaN;2.5311;-3.4161;716.34;329.23;0.5;0.26951
76.738;2723.3;-9.9002;0.0070464;9.9207;0.57555;2118.1;2.5288;2118.1;0.068408;2.5191;0.57551;52;20.031;9.8038;NaN;NaN;NaN;NaN;11649;0;NaN;NaN;NaN;NaN;NaN;0.030131;1273172;0;114.48;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.7891e-4;NaN;NaN;NaN;NaN;2.2268;-3.3839;716.79;329.25;0.5;0.26956
