"Iteration";"Force 1 Monitor: Force 1 Monitor (N)"
474.0;27.051660359959712
476.0;27.082722824996736
478.0;27.108787450915102
480.0;27.129076964227536
481.0;27.13690983738128
483.0;27.14787190641803
485.0;27.152698482033458
487.0;27.151845052576558
488.0;27.14949124669379
490.0;27.141399349204935
492.0;27.12952015373704
494.0;27.1147833557953
496.0;27.09807047693553
497.0;27.089234373262283
499.0;27.07106887419027
501.0;27.0528219074354
503.0;27.035045026386285
505.0;27.018143568484053
506.0;27.01010557888265
508.0;26.994989857551765
510.0;26.981238503553858
512.0;26.96882432465098
514.0;26.957595391166333
515.0;26.952330839768816
517.0;26.942234179295333
519.0;26.932280219679583
521.0;26.92198415062596
522.0;26.916566949949598
524.0;26.90502762006564
526.0;26.89245157497721
528.0;26.878892767785764
530.0;26.864564591796555
531.0;26.857224947255002
533.0;26.842544309709034
535.0;26.82839136136735
537.0;26.815480321788247
539.0;26.804568819338268
540.0;26.8000739706905
542.0;26.793330687459388
544.0;26.789845469537475
546.0;26.789766052743534
547.0;26.791008867450905
549.0;26.795977652756985
551.0;26.8041062457714
553.0;26.8151839859797
555.0;26.828958602074305
556.0;26.83676537956024
558.0;26.854044135827497
560.0;26.87327266288554
562.0;26.89408352325004
564.0;26.916035420554344
565.0;26.92725734158784
567.0;26.94976416559376
569.0;26.971745680992182
571.0;26.99241956603192
573.0;27.011013005042614
574.0;27.019306721714248
576.0;27.033505043022036
578.0;27.04414675174726
580.0;27.050935419623173
581.0;27.05285990367589
583.0;27.053863375167616
585.0;27.051342433466147
587.0;27.045771772708743
589.0;27.037732437918965
590.0;27.03298853062278
592.0;27.022463407197623
594.0;27.01107891876819
596.0;26.9994161754643
598.0;26.98800711378416
599.0;26.982535944250852
601.0;26.97229044834545
603.0;26.963241351417985
605.0;26.95564012440857
606.0;26.952434352482666
608.0;26.94729997747923
610.0;26.943906663423526
612.0;26.94215415242544
614.0;26.941805908060168
615.0;26.942038799059663
617.0;26.943018015265906
619.0;26.944236554036035
621.0;26.94513551047256
623.0;26.945172033407
624.0;26.944721980775512
626.0;26.942654694083885
628.0;26.938855654380397
630.0;26.93325604163406
631.0;26.929804731688037
633.0;26.921759446958223
635.0;26.912483607889012
637.0;26.90243191543388
639.0;26.892146496177414
640.0;26.88709980128076
642.0;26.87754729539028
644.0;26.869157507479578
646.0;26.862380242884438
648.0;26.8575787123371
649.0;26.856004676660195
651.0;26.85462714732431
653.0;26.85567518524121
655.0;26.859148887463384
657.0;26.864963714946246
658.0;26.868694371142556
660.0;26.87763525075358
662.0;26.88823049238674
664.0;26.89999245399013
665.0;26.90612895117966
667.0;26.91852943282913
669.0;26.930585419219202
671.0;26.941695572040036
673.0;26.95133783152717
674.0;26.955473680345804
676.0;26.96218106670645
678.0;26.966659666882098
680.0;26.968854985620677
682.0;26.96885163601512
683.0;26.968085100421234
685.0;26.965183391337757
687.0;26.960743752058484
689.0;26.95515200612781
690.0;26.952051334327987
692.0;26.945498612551482
694.0;26.938826229874827
696.0;26.932427516018603
698.0;26.92663302650485
699.0;26.924047297053516
701.0;26.919623509669073
703.0;26.916322533342516
705.0;26.91422631177317
707.0;26.913334394210132
708.0;26.91331822522399
710.0;26.914055461845628
712.0;26.915647921143357
714.0;26.91781967828821
716.0;26.9202330364769
717.0;26.921421680035913
719.0;26.92353826985094
721.0;26.925017706077547
723.0;26.925564424031972
724.0;26.925412063885236
726.0;26.924159150382856
728.0;26.92157979077192
730.0;26.91768155071303
732.0;26.91257404505619
733.0;26.909620364802276
735.0;26.903058923714585
737.0;26.89585563535654
739.0;26.88830880687104
741.0;26.880733780005905
742.0;26.87703520371204
744.0;26.870007732944952
746.0;26.863690496111193
748.0;26.85830899364658
749.0;26.856024862202197
751.0;26.852361960706602
753.0;26.849992023182235
755.0;26.84896854919215
757.0;26.849284939353943
758.0;26.84992688228695
760.0;26.852098768247657
762.0;26.855299465747294
764.0;26.85929740857704
766.0;26.86381925693654
767.0;26.86618777635952
769.0;26.870960915372027
771.0;26.875562752231275
773.0;26.879763040719098
775.0;26.883400061922405
776.0;26.8849745925692
778.0;26.887610417092436
780.0;26.88957037780915
782.0;26.89091065135777
783.0;26.891376436153674
785.0;26.891974034656343
787.0;26.89223759341941
789.0;26.892304634217908
791.0;26.892319750701677
792.0;26.89234754807806
794.0;26.89250838872102
796.0;26.892872637012218
798.0;26.893486492738525
800.0;26.8943771468456
801.0;26.89492529194576
803.0;26.896210554523005
805.0;26.897699386726316
807.0;26.899304896191016
808.0;26.90011561545369
810.0;26.90166243833689
812.0;26.902970569882058
814.0;26.903857495626195
816.0;26.9041408829405
817.0;26.9040028490736
819.0;26.903077229885014
821.0;26.901198510498176
823.0;26.89830187289598
825.0;26.894380655643324
826.0;26.892047923119325
828.0;26.886697494036486
830.0;26.880548944298816
832.0;26.87377693160916
833.0;26.870219433209755
835.0;26.86289790961789
837.0;26.85548805399799
839.0;26.848213259421673
841.0;26.84128701175599
842.0;26.838017784154193
844.0;26.831971833983182
846.0;26.826702953777975
848.0;26.82232164956983
850.0;26.81890296164816
851.0;26.817567556964068
853.0;26.815644862240436
855.0;26.814688382611646
857.0;26.81461711229849
859.0;26.81531137256836
860.0;26.815898349297388
862.0;26.817441670514327
864.0;26.819325599518603
866.0;26.821365184858877
867.0;26.82239024117421
869.0;26.82435582927223
871.0;26.82610690188461
873.0;26.827559041492805
875.0;26.828670102705164
876.0;26.829098005520173
878.0;26.829719288847013
880.0;26.830084197576525
882.0;26.830277834786116
884.0;26.830400764824276
885.0;26.830466520304718
887.0;26.83066813426287
889.0;26.831041981096554
891.0;26.831661526871265
892.0;26.83207995247152
894.0;26.833148433116158
896.0;26.834527680741054
898.0;26.836197465467876
900.0;26.83811154456313
901.0;26.839138076680918
903.0;26.841271889574703
905.0;26.843417960596714
907.0;26.845440944818094
909.0;26.847193755040575
910.0;26.84792126221157
912.0;26.848985039412963
914.0;26.849417301051215
916.0;26.84910365147699
918.0;26.847963259118956
919.0;26.847066681448926
921.0;26.844611638929706
923.0;26.84129600212676
925.0;26.837183771065785
926.0;26.834860168611275
928.0;26.82975846780975
930.0;26.824175692119795
932.0;26.81827947986236
934.0;26.81224717384858
935.0;26.809234213769493
937.0;26.80331986375686
939.0;26.79768256056563
941.0;26.792451762909426
943.0;26.787734748515
944.0;26.78559320504321
946.0;26.78177802211779
948.0;26.77860628919978
950.0;26.776080472850172
951.0;26.775054023302804
953.0;26.773446957701267
955.0;26.77238590600118
957.0;26.771795939954142
959.0;26.771593475831427
960.0;26.771609974378393
962.0;26.771822824640456
964.0;26.772207016070116
966.0;26.772692596971698
968.0;26.77321953822316
969.0;26.773486354145845
971.0;26.774010910275763
973.0;26.774521717567488
975.0;26.77502825077411
976.0;26.775284692578236
978.0;26.775816798750878
980.0;26.776393104526125
982.0;26.777043782204572
984.0;26.77780079721165
985.0;26.778227578951697
987.0;26.779184041616936
989.0;26.780281065570772
991.0;26.781509117878052
993.0;26.782841366318547
994.0;26.783536462508827
996.0;26.78495775941601
998.0;26.786378912087002
1000.0;26.787743902059063
1002.0;26.78898779705843
1003.0;26.78954252436701
1005.0;26.790473632374574
1007.0;26.79110561624367
1009.0;26.791372041580008
1010.0;26.791345710371232
1012.0;26.790941539284272
1014.0;26.790031371269652
1016.0;26.78858933618811
1018.0;26.78661841764167
1019.0;26.785439992269286
1021.0;26.782729104726947
1023.0;26.779598363432903
1025.0;26.77613336355974
1027.0;26.772434366103536
1028.0;26.770532002820506
1030.0;26.76669443110602
1032.0;26.7629081830482
1034.0;26.75928520918283
1035.0;26.757564776526383
1037.0;26.75436178241341
1039.0;26.751529407809556
1041.0;26.74911890170219
1043.0;26.747159454640673
1044.0;26.746353304769123
1046.0;26.745083473893743
1048.0;26.744247577778676
1050.0;26.743806196001024
1052.0;26.74370598132368
1053.0;26.74376466286876
1055.0;26.74405654309322
1057.0;26.744517917343575
1059.0;26.74507017410992
1061.0;26.74563775967001
1062.0;26.745905366388282
1064.0;26.74636796014498
1066.0;26.746688607563154
1068.0;26.746823353263558
1069.0;26.7468131912003
1071.0;26.746628369302705
1073.0;26.746229693498233
1075.0;26.74563291118851
1077.0;26.74486913772045
1078.0;26.744436828680183
1080.0;26.743500475746295
1082.0;26.742509328868184
1084.0;26.741514900134526
1086.0;26.740562756064705
1087.0;26.740116062926045
1089.0;26.73930402920122
1091.0;26.738621457005348
1093.0;26.738087029168405
1094.0;26.737876297468766
1096.0;26.737565467648373
1098.0;26.737391881082488
1100.0;26.737331401252863
1102.0;26.737356266215173
1103.0;26.737389940822002
1105.0;26.7374734066755
1107.0;26.737541872901094
1109.0;26.737547906233043
1111.0;26.737447470125517
1112.0;26.73734395603907
1114.0;26.73701334407129
1116.0;26.736495923060954
1118.0;26.73578321774006
1119.0;26.73535243401219
1121.0;26.734348538638418
1123.0;26.733171518552037
1125.0;26.731847470402876
1127.0;26.730410157387073
1128.0;26.729660484777273
1130.0;26.72812423644193
1132.0;26.726572075254765
1134.0;26.725038720483575
1136.0;26.723555790862374
1137.0;26.722841065398995
1139.0;26.721475444648938
1141.0;26.720208969604684
1143.0;26.719047043500407
1145.0;26.71798833700464
1146.0;26.717495070843615
1148.0;26.716571643498778
1150.0;26.71571873410088
1152.0;26.714911244686736
1153.0;26.714517702418792
1155.0;26.71373218224495
1157.0;26.71292900184126
1159.0;26.712086416755753
1161.0;26.711186932611035
1162.0;26.710712841421
1164.0;26.709712776095085
1166.0;26.70864600841159
1168.0;26.70751999104493
1170.0;26.7063500681684
1171.0;26.7057551020782
1173.0;26.704557922261948
1175.0;26.7033781097959
1177.0;26.702244999703414
1178.0;26.701704764500825
1180.0;26.70069473303524
1182.0;26.699798265738767
1184.0;26.69903277921394
1186.0;26.698412561962236
1187.0;26.698157745409404
1189.0;26.69775935020513
1191.0;26.69750261584189
1193.0;26.697372783791387
1195.0;26.697351380062642
1196.0;26.69737271352461
1198.0;26.697464159602145
1200.0;26.69759261820606
1202.0;26.697724222606595
1204.0;26.697823620662188
1205.0;26.697851155661873
1207.0;26.697843129535237
1209.0;26.697728954587785
1211.0;26.69748961126782
1212.0;26.697317855159998
1214.0;26.696867097033316
1216.0;26.69627088178478
1218.0;26.69553385548785
1220.0;26.694669195171386
1221.0;26.694193675428057
1223.0;26.693172510741697
1225.0;26.692077286266397
1227.0;26.690936033647958
1229.0;26.68977597806756
1230.0;26.68919652837269
1232.0;26.688055746273086
1234.0;26.686954249962263
1236.0;26.685909641808202
1237.0;26.685411852645082
1239.0;26.684470361274922
1241.0;26.683601247041775
1243.0;26.68279995989888
1245.0;26.682057800663003
1246.0;26.681704237962926
1248.0;26.68102232505599
1250.0;26.68035648169621
1252.0;26.679686259168506
1254.0;26.678988823790412
1255.0;26.678623752616936
1257.0;26.677849612954724
1259.0;26.677001991768346
1261.0;26.676073811613612
1262.0;26.67557817123828
1264.0;26.67452444324731
1266.0;26.67339539863016
1268.0;26.67220057640031
1270.0;26.670958596453755
1271.0;26.670326238144572
1273.0;26.669054013289742
1275.0;26.667793027314392
1277.0;26.666567544056292
1279.0;26.665404717071336
1280.0;26.664854828339845
1282.0;26.663828927591812
1284.0;26.6629173123965
1286.0;26.66213182863243
1288.0;26.661482756719717
1289.0;26.661211099606945
1291.0;26.66077297837416
1293.0;26.660469547831546
1295.0;26.660289989168895
1296.0;26.66024231890365
1298.0;26.66021860467877
1300.0;26.660272603527005
1302.0;26.66037869946927
1304.0;26.660511136999418
1305.0;26.66057953390119
1307.0;26.660703969509616
1309.0;26.66079221382059
1311.0;26.66082489952167
1313.0;26.660783774042336
1314.0;26.66073161839897
1316.0;26.66055935647663
1318.0;26.66029077137079
1320.0;26.659924098617125
1321.0;26.659703930329968
1323.0;26.65919275025886
1325.0;26.658591580528253
1327.0;26.657908642687744
1329.0;26.657153381274735
1330.0;26.656751658944668
1332.0;26.65590834813204
1334.0;26.655017840771464
1336.0;26.654088801113033
1338.0;26.653126467553346
1339.0;26.652635115038834
1341.0;26.651633023039164
1343.0;26.650609962726804
1345.0;26.64956930997557
1347.0;26.64851233590344
1348.0;26.64797762761585
1350.0;26.646896907565345
1352.0;26.64580099077838
1354.0;26.644690796443232
1355.0;26.64413128961319
1357.0;26.643007709509202
1359.0;26.641882859480113
1361.0;26.64076666591362
1363.0;26.63966991684721
1364.0;26.63913360316544
1366.0;26.638090869940388
1368.0;26.637102536942873
1370.0;26.636180920252265
1372.0;26.63533775505466
1373.0;26.634949566547128
1375.0;26.634243475751397
1377.0;26.633637981401346
1379.0;26.63313607923203
1380.0;26.632924057552962
1382.0;26.632575547707305
1384.0;26.63232158465571
1386.0;26.63215313323128
1388.0;26.632057210727915
1389.0;26.632032483090786
1391.0;26.632019826013032
1393.0;26.632042566123495
1395.0;26.632080300450056
1397.0;26.63211680459196
1398.0;26.63212906096646
1400.0;26.63213228602838
1402.0;26.632094412025047
1404.0;26.632002931275736
1406.0;26.63184751308156
1407.0;26.631743068059386
1409.0;26.631478771744057
1411.0;26.631136517026803
1413.0;26.630717632006423
1414.0;26.630479592488726
1416.0;26.62995041736708
1418.0;26.629355918530106
1420.0;26.628705131812687
1422.0;26.628008529764244
1423.0;26.62764570460614
1425.0;26.62690091892471
1427.0;26.626137604654872
1429.0;26.6253669342711
1431.0;26.62459720788222
1432.0;26.624214637219787
1434.0;26.62345795588014
1436.0;26.622715102331515
1438.0;26.621987380175394
1439.0;26.621629613924945
1441.0;26.62092493695043
1443.0;26.62023293620093
1445.0;26.61955001344636
1447.0;26.618872683378857
1448.0;26.61853441681713
1450.0;26.617855472315323
1452.0;26.617170219536266
1454.0;26.616475160656364
1456.0;26.615769320117014
1457.0;26.61541211882191
1459.0;26.614689683161387
1461.0;26.61396113648908
1463.0;26.613230852447117
1464.0;26.61286720577862
1466.0;26.612145639514306
1468.0;26.61143986164392
1470.0;26.610757299646455
1472.0;26.610106289942166
1473.0;26.609794968323058
1475.0;26.609203798214168
1477.0;26.608659823147782
1479.0;26.608166071503366
1481.0;26.607724094563974
1482.0;26.607522940839328
1484.0;26.607158049825703
1486.0;26.606842530336177
1488.0;26.60657506066179
1490.0;26.60634892997434
1491.0;26.60625069428226
1493.0;26.606077966185048
1495.0;26.605931856552495
1497.0;26.605805502622918
1498.0;26.60574614526732
1500.0;26.60563271986369
1502.0;26.605514916596775
1504.0;26.605384517252933
1506.0;26.60523173516845
1507.0;26.60514315122942
1509.0;26.604940236325483
1511.0;26.60469514621087
1513.0;26.604405481646843
1515.0;26.60407056772125
1516.0;26.603884114269842
1518.0;26.603478434791942
1520.0;26.603027693976223
1522.0;26.602533901050265
1523.0;26.60227321518417
1525.0;26.601724560335644
1527.0;26.60114718735721
1529.0;26.60054415996682
1531.0;26.599922378431334
1532.0;26.59960710414584
1534.0;26.59896844001054
1536.0;26.5983276170974
1538.0;26.597688348819158
1540.0;26.597056498237464
1541.0;26.59674453236788
1543.0;26.59612956139535
1545.0;26.595530857363904
1547.0;26.594948974760104
1549.0;26.594384885312742
1550.0;26.594110493508143
1552.0;26.593575782897027
1554.0;26.593060506205752
1556.0;26.592561501785255
1557.0;26.59231783293388
1559.0;26.59184205978023
1561.0;26.59137999781098
1563.0;26.59093120341827
1565.0;26.590492998096966
1566.0;26.5902787559644
1568.0;26.589855960600605
1570.0;26.5894417368485
1572.0;26.58903608151276
1574.0;26.588636117504418
1575.0;26.58843882656172
1577.0;26.58804937946147
1579.0;26.587667821477087
1581.0;26.587295276994492
1582.0;26.58711124746928
1584.0;26.58675174151731
1586.0;26.586399232032857
1588.0;26.58605399822525
1590.0;26.585715881916247
1591.0;26.58554719306162
1593.0;26.585214679794472
1595.0;26.58488267297302
1597.0;26.584550647743093
1599.0;26.584219784847004
1600.0;26.584053661348854
1602.0;26.583723130508826
1604.0;26.583391465209036
1606.0;26.583059190497394
1607.0;26.5828931520653
1609.0;26.58256067292012
1611.0;26.58222950433025
1613.0;26.581899006268667
1615.0;26.58157201304301
1616.0;26.581411646942488
1618.0;26.58109498741344
1620.0;26.58078930347664
1622.0;26.580495304239044
1624.0;26.580216152654092
1625.0;26.58008210609597
1627.0;26.579825573667552
1629.0;26.579586092004515
1631.0;26.57935944635918
1633.0;26.579145143472395
1634.0;26.579042431364776
1636.0;26.578840663378536
1638.0;26.578641740213353
1640.0;26.578441286741224
1641.0;26.57833896930444
1643.0;26.57812743572707
1645.0;26.577902534407947
1647.0;26.577661456754793
1649.0;26.577398886665875
1650.0;26.57725904933444
1652.0;26.576961202538065
1654.0;26.576636335051415
1656.0;26.576285545242754
1658.0;26.575905899954943
1659.0;26.575706235755646
1661.0;26.575286757717723
1663.0;26.574841516365396
1665.0;26.574373282338144
1666.0;26.574130652699814
1668.0;26.573631427215517
1670.0;26.573113940328092
1672.0;26.572584561025735
1674.0;26.572048946206465
1675.0;26.571779792119408
1677.0;26.571246199508693
1679.0;26.570720774155106
1681.0;26.570209024717432
1683.0;26.569717409019873
1684.0;26.569480114550814
1686.0;26.569024874803688
1688.0;26.56859880073792
1690.0;26.568202468134793
1692.0;26.567839376636517
1693.0;26.567668385862998
1695.0;26.567353538312805
1697.0;26.567070954898156
1699.0;26.566820247856853
1700.0;26.566707552807955
1702.0;26.566502141587957
1704.0;26.566327645975715
1706.0;26.566180430387274
1708.0;26.566059072829063
1709.0;26.56600772149385
1711.0;26.56592242031906
1713.0;26.565858943219656
1715.0;26.56581328049596
1717.0;26.565782598886567
1718.0;26.565772647256917
1720.0;26.565759420876084
1722.0;26.565752925097694
1724.0;26.56575039519307
1725.0;26.565748790513755
1727.0;26.565745731419767
1729.0;26.565738673498853
1731.0;26.565725382265875
1733.0;26.565703304286814
1734.0;26.56568867088036
1736.0;26.565648031011154
1738.0;26.56559208204018
1740.0;26.56551748785216
1742.0;26.565421916958602
1743.0;26.56536550187434
1745.0;26.56523623880738
1747.0;26.565082796077355
1749.0;26.564905864189694
1750.0;26.564808554242234
1752.0;26.564594366903982
1754.0;26.56435567058645
1756.0;26.564093462853652
1758.0;26.563809236773608
1759.0;26.563659099795665
1761.0;26.56334563831822
1763.0;26.56301490521173
1765.0;26.56266832903613
1767.0;26.56230656806435
1768.0;26.56212073963165
1770.0;26.56173859315362
1772.0;26.561344533410793
1774.0;26.560940997104332
1776.0;26.56053120478771
1777.0;26.560323507338886
1779.0;26.559908266757976
1781.0;26.5594942105652
1783.0;26.559085335031362
1784.0;26.558884657197282
1786.0;26.558491514581384
1788.0;26.55811363332754
1790.0;26.55775464263672
1792.0;26.557419080474684
1793.0;26.55726088275746
1795.0;26.5569674553165
1797.0;26.556705938784965
1799.0;26.556479548363928
1801.0;26.55628991021303
1802.0;26.55620964366525
1804.0;26.556076327315104
1806.0;26.555980093708136
1808.0;26.55591909280893
1809.0;26.55590166701734
1811.0;26.555891072711056
1813.0;26.55591028366656
1815.0;26.555956083758
1817.0;26.556022659886235
1818.0;26.55606391833779
1820.0;26.556154519212882
1822.0;26.556255225111613
1824.0;26.556360642672697
1826.0;26.556465149687703
1827.0;26.55651604286879
1829.0;26.55661175609859
1831.0;26.556696534856087
1833.0;26.556766826651657
1835.0;26.556818512986286
1836.0;26.556837944678925
1838.0;26.556859117890994
1840.0;26.55685701041399
1842.0;26.556829484877802
1843.0;26.556804908136257
1845.0;26.5567361656001
1847.0;26.55663738008147
1849.0;26.55650929127445
1851.0;26.55635025446971
1852.0;26.556259223831113
1854.0;26.556054962560435
1856.0;26.555822269972325
1858.0;26.55556493009042
1860.0;26.555285867379872
1861.0;26.55513882369708
1863.0;26.55483474052488
1865.0;26.55451874867544
1867.0;26.554195867685547
1868.0;26.55403310852803
1870.0;26.553707110150917
1872.0;26.553382594559004
1874.0;26.553063736017634
1876.0;26.552754181981328
1877.0;26.552602940436095
1879.0;26.55231228865349
1881.0;26.55203639330389
1883.0;26.551777865937908
1885.0;26.551538468709854
1886.0;26.551426139731934
1888.0;26.55121698628886
1890.0;26.551029675802656
1892.0;26.550862781114603
1893.0;26.55078782240248
1895.0;26.550653260237734
1897.0;26.550539009547972
1899.0;26.550444711549407
1901.0;26.550367878490455
1902.0;26.550336741593423
1904.0;26.550285156418493
1906.0;26.55024913326121
1908.0;26.550227577428554
1910.0;26.550216914500652
1911.0;26.550215761498144
1913.0;26.550219352672677
1915.0;26.55022957620444
1917.0;26.550243665306144
1919.0;26.550259299009642
1920.0;26.55026821343923
1922.0;26.55028344935349
1924.0;26.550297453182395
1926.0;26.550307381433463
1927.0;26.550309969998608
1929.0;26.55031184485646
1931.0;26.550307178305175
1933.0;26.550297391198605
1935.0;26.550281422492123
1936.0;26.550270965098143
1938.0;26.550246041390494
1940.0;26.550214213889234
1942.0;26.550176572832783
1944.0;26.550132427295917
1945.0;26.550106966035763
1947.0;26.55005217830419
1949.0;26.549989491142863
1951.0;26.549921034244434
1952.0;26.549884611988755
1954.0;26.549806766950798
1956.0;26.5497232243792
1958.0;26.54963391775947
1960.0;26.54954068449105
1961.0;26.54949175014755
1963.0;26.549392652350665
1965.0;26.549290337033625
1967.0;26.549185052005846
1969.0;26.549078583912006
1970.0;26.549024521622336
1972.0;26.548916452747356
1974.0;26.548807347275314
1976.0;26.548697565395035
1978.0;26.548588398924366
1979.0;26.548532799437815
1981.0;26.548425221791117
1983.0;26.548318543339715
1985.0;26.54821257488769
1986.0;26.54816064467645
1988.0;26.54805580210894
1990.0;26.547952883859747
